GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,RNBE001,RNBE002,RNBE003,RNBE004,RNBE005,RNBE006,RNBE007,RNBE008,NAME_M,RNBM001,RNBM002,RNBM003,RNBM004,RNBM005,RNBM006,RNBM007,RNBM008
"G4701830","2005-2009","TN",,,"Tennessee","47","Weakley County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47183","Weakley County, Tennessee",31380,2750,3280,2390,1968,2381,843,17768,"Weakley County, Tennessee",527,447,547,555,403,625,290,878
"G4701850","2005-2009","TN",,,"Tennessee","47","White County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47185","White County, Tennessee",24766,2068,2714,1906,1411,2485,927,13255,"White County, Tennessee",131,502,613,486,394,446,318,693
"G4701870","2005-2009","TN",,,"Tennessee","47","Williamson County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47187","Williamson County, Tennessee",164873,3704,4438,3232,3243,4217,2331,143708,"Williamson County, Tennessee",243,702,759,804,680,817,593,1451
"G4701890","2005-2009","TN",,,"Tennessee","47","Wilson County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47189","Wilson County, Tennessee",104708,3203,4187,3200,3945,6386,2337,81450,"Wilson County, Tennessee",456,584,763,763,1015,886,515,1635
"G4800010","2005-2009","TX",,,"Texas","48","Anderson County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48001","Anderson County, Texas",44637,3400,4091,2141,2980,3987,2240,25798,"Anderson County, Texas",1466,636,823,514,728,1048,821,1529
"G4800030","2005-2009","TX",,,"Texas","48","Andrews County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48003","Andrews County, Texas",13129,1122,1293,293,644,772,375,8630,"Andrews County, Texas",142,399,514,170,314,332,220,685
"G4800050","2005-2009","TX",,,"Texas","48","Angelina County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48005","Angelina County, Texas",79377,5849,8357,4667,4732,6174,3345,46253,"Angelina County, Texas",1003,1003,1201,810,823,1248,894,2112
"G4800070","2005-2009","TX",,,"Texas","48","Aransas County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48007","Aransas County, Texas",24159,2021,2106,1334,1699,1235,748,15016,"Aransas County, Texas",305,513,606,405,508,373,352,1086
"G4800090","2005-2009","TX",,,"Texas","48","Archer County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48009","Archer County, Texas",8884,263,494,349,283,518,402,6575,"Archer County, Texas",53,117,127,132,120,161,162,269
"G4800110","2005-2009","TX",,,"Texas","48","Armstrong County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48011","Armstrong County, Texas",1825,41,165,110,98,78,31,1302,"Armstrong County, Texas",195,25,111,78,67,45,30,184
"G4800130","2005-2009","TX",,,"Texas","48","Atascosa County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48013","Atascosa County, Texas",42904,3286,5090,2711,3348,3018,1300,24151,"Atascosa County, Texas",342,894,766,782,860,743,477,1310
"G4800150","2005-2009","TX",,,"Texas","48","Austin County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48015","Austin County, Texas",26458,994,1200,1785,1274,2113,824,18268,"Austin County, Texas",170,344,353,564,390,670,301,873
"G4800170","2005-2009","TX",,,"Texas","48","Bailey County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48017","Bailey County, Texas",6350,275,803,777,957,791,48,2699,"Bailey County, Texas",127,191,322,353,481,425,48,480
"G4800190","2005-2009","TX",,,"Texas","48","Bandera County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48019","Bandera County, Texas",19922,1230,1943,1050,1031,876,547,13245,"Bandera County, Texas",276,492,568,566,528,456,260,932
"G4800210","2005-2009","TX",,,"Texas","48","Bastrop County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48021","Bastrop County, Texas",69485,3813,5476,3186,4041,5494,2332,45143,"Bastrop County, Texas",896,1018,1223,842,1231,1379,591,2342
"G4800230","2005-2009","TX",,,"Texas","48","Baylor County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48023","Baylor County, Texas",3779,273,230,616,196,269,52,2143,"Baylor County, Texas",127,181,119,285,147,167,44,264
"G4800250","2005-2009","TX",,,"Texas","48","Bee County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48025","Bee County, Texas",23420,2002,2731,1698,1444,2930,776,11839,"Bee County, Texas",1260,616,815,525,462,818,361,1309
"G4800270","2005-2009","TX",,,"Texas","48","Bell County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48027","Bell County, Texas",265305,17862,19743,11985,14101,20980,9022,171612,"Bell County, Texas",1814,1859,1830,1420,1541,2218,1248,2908
"G4800290","2005-2009","TX",,,"Texas","48","Bexar County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48029","Bexar County, Texas",1543326,112097,151163,86973,86932,116117,48653,941391,"Bexar County, Texas",3638,4313,5947,3706,4359,4845,3387,8086
"G4800310","2005-2009","TX",,,"Texas","48","Blanco County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48031","Blanco County, Texas",8991,278,753,247,516,647,164,6386,"Blanco County, Texas",45,128,305,160,363,262,137,513
"G4800330","2005-2009","TX",,,"Texas","48","Borden County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48033","Borden County, Texas",585,27,4,20,35,25,77,397,"Borden County, Texas",117,32,6,25,25,20,55,102
"G4800350","2005-2009","TX",,,"Texas","48","Bosque County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48035","Bosque County, Texas",16848,833,2154,968,1174,1238,529,9952,"Bosque County, Texas",503,379,561,258,295,304,150,719
"G4800370","2005-2009","TX",,,"Texas","48","Bowie County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48037","Bowie County, Texas",87510,6927,8570,5265,5193,7361,2725,51469,"Bowie County, Texas",851,1020,1074,889,923,1265,640,1892
"G4800390","2005-2009","TX",,,"Texas","48","Brazoria County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48039","Brazoria County, Texas",279853,10657,19046,9547,10473,15336,6453,208341,"Brazoria County, Texas",1474,1219,2017,1251,1218,1830,1057,3256
"G4800410","2005-2009","TX",,,"Texas","48","Brazos County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48041","Brazos County, Texas",158207,28206,20198,7679,7643,9834,3535,81112,"Brazos County, Texas",1254,1663,1691,1133,1043,1457,767,2006
"G4800430","2005-2009","TX",,,"Texas","48","Brewster County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48043","Brewster County, Texas",8961,918,662,471,578,614,371,5347,"Brewster County, Texas",411,316,227,188,217,272,213,474
"G4800450","2005-2009","TX",,,"Texas","48","Briscoe County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48045","Briscoe County, Texas",1574,100,283,88,73,149,36,845,"Briscoe County, Texas",240,60,82,52,48,70,31,140
"G4800470","2005-2009","TX",,,"Texas","48","Brooks County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48047","Brooks County, Texas",7211,908,1622,754,524,368,289,2746,"Brooks County, Texas",394,385,586,427,263,232,195,572
"G4800490","2005-2009","TX",,,"Texas","48","Brown County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48049","Brown County, Texas",36096,2635,3752,2564,1978,3053,1355,20759,"Brown County, Texas",765,516,700,540,435,625,405,1020
"G4800510","2005-2009","TX",,,"Texas","48","Burleson County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48051","Burleson County, Texas",16518,929,1937,554,959,1507,545,10087,"Burleson County, Texas",75,300,510,186,247,436,277,654
"G4800530","2005-2009","TX",,,"Texas","48","Burnet County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48053","Burnet County, Texas",42324,2453,2940,2297,2284,3961,1625,26764,"Burnet County, Texas",437,574,734,665,516,879,680,1206
